Freq [GHz],"ang_rad(S(waveport1,antenna)) [rad]","ang_rad(S(waveport2,antenna)) [rad]"
0.4550545,-2.44496740893723,0.830364703475521
0.45755425,-2.44965877153545,0.826410532624844
0.460054,-2.45434845343249,0.822458078501734
0.46255375,-2.4590364489286,0.818507346858972
0.4650535,-2.46372275237002,0.814558343401171
0.46755325,-2.46840735814904,0.810611073784766
0.470053,-2.47309026070392,0.806665543618014
0.47255275,-2.47777145451895,0.802721758460997
0.4750525,-2.4824509341244,0.798779723825621
0.47755225,-2.48712869409651,0.794839445175622
0.480052,-2.49180472905753,0.790900927926577
0.48255175,-2.49647903367563,0.786964177445914
0.4850515,-2.50115160266492,0.783029199052922
0.48755125,-2.50582243078546,0.779095998018772
0.490051,-2.51049151284318,0.775164579566534
0.49255075,-2.51515884368986,0.771234948871193
0.4950505,-2.51982441822317,0.767307111059681
0.49755025,-2.52448823138655,0.763381071210898
0.50005,-2.52915027816924,0.759456834355739
0.50254975,-2.53381055360623,0.755534405477129
0.5050495,-2.53846905277821,0.751613789510055
0.50754925,-2.54312577081153,0.7476949913416
0.510049,-2.54778070287819,0.743778015810982
0.51254875,-2.55243384419575,0.739862867709596
0.5150485,-2.55708519002733,0.735949551781055
0.51754825,-2.56173473568152,0.732038072721236
0.520048,-2.56638247651237,0.728128435178328
0.52254775,-2.5710284079193,0.724220643752879
0.5250475,-2.57567252534708,0.720314702997853
0.52754725,-2.58031482428573,0.716410617418678
0.530047,-2.5849553002705,0.712508391473308
0.53254675,-2.5895939488818,0.708608029572281
0.5350465,-2.59423076574513,0.704709536078774
0.53754625,-2.598865746531,0.700812915308674
0.540046,-2.6034988869549,0.696918171530638
0.54254575,-2.60813018277721,0.693025308966163
0.5450455,-2.6127596298031,0.689134331789654
0.54754525,-2.61738722388252,0.685245244128494
0.550045,-2.62201296091007,0.681358050063123
0.55254475,-2.62663683682493,0.677472753627105
0.5550445,-2.63125884761083,0.673589358807217
0.55754425,-2.6358789892959,0.669707869543515
0.560044,-2.64049725795263,0.665828289729428
0.56254375,-2.64511364969777,0.661950623211834
0.5650435,-2.64972816069224,0.658074873791148
0.56754325,-2.65434078714108,0.65420104522141
0.570043,-2.65895152529328,0.650329141210371
0.57254275,-2.66356037144178,0.646459165419588
0.5750425,-2.6681673219233,0.642591121464515
0.57754225,-2.67277237311828,0.638725012914599
0.580042,-2.67737552145081,0.634860843293374
0.58254175,-2.68197676338846,0.630998616078563
0.5850415,-2.68657609544224,0.627138334702173
0.58754125,-2.69117351416646,0.623280002550604
0.590041,-2.69576901615867,0.619423622964747
0.59254075,-2.70036259805949,0.61556919924009
0.5950405,-2.70495425655257,0.611716734626827
0.59754025,-2.70954398836443,0.607866232329965
0.60004,-2.71413179026438,0.604017695509434
0.60253975,-2.71871765906439,0.600171127280202
0.6050395,-2.723301591619,0.596326530712382
0.60753925,-2.72788358482516,0.592483908831354
0.610039,-2.73246363562217,0.588643264617878
0.61253875,-2.73704174099151,0.58480460100821
0.6150385,-2.74161789795677,0.580967920894228
0.61753825,-2.74619210358349,0.577133227123546
0.620038,-2.75076435497905,0.573300522499639
0.62253775,-2.75533464929255,0.569469809781971
0.6250375,-2.75990298371468,0.565641091686112
0.62753725,-2.76446935547761,0.561814370883873
0.630037,-2.76903376185483,0.557989650003429
0.63253675,-2.77359620016106,0.55416693162945
0.6350365,-2.77815666775208,0.550346218303232
0.63753625,-2.78271516202464,0.546527512522828
0.640036,-2.78727168041628,0.542710816743183
0.64253575,-2.79182622040525,0.538896133376268
0.6450355,-2.79637877951033,0.535083464791213
0.64753525,-2.80092935529071,0.53127281331445
0.650035,-2.80547794534586,0.527464181229847
0.65253475,-2.81002454731538,0.523657570778846
0.6550345,-2.81456915887886,0.51985298416061
0.65753425,-2.81911177775577,0.516050423532156
0.660034,-2.82365240170525,0.512249891008508
0.66253375,-2.82819102852605,0.508451388662831
0.6650335,-2.83272765605631,0.504654918526583
0.66753325,-2.83726228217349,0.500860482589658
0.670033,-2.84179490479414,0.497068082800536
0.67253275,-2.84632552187384,0.493277721066425
0.6750325,-2.85085413140699,0.489489399253419
0.67753225,-2.85538073142667,0.48570311918664
0.680032,-2.85990532000451,0.481918882650394
0.68253175,-2.86442789525054,0.478136691388321
0.6850315,-2.86894845531303,0.474356547103549
0.68753125,-2.87346699837832,0.470578451458846
0.690031,-2.87798352267068,0.46680240607678
0.69253075,-2.8824980264522,0.463028412539865
0.6950305,-2.88701050802254,0.459256472390727
0.69753025,-2.89152096571887,0.455486587132256
0.70003,-2.89602939791564,0.451718758227767
0.70252975,-2.90053580302449,0.447952987101154
0.7050295,-2.90504017949403,0.444189275137056
0.70752925,-2.90954252580972,0.440427623681013
0.710029,-2.91404284049369,0.436668034039627
0.71252875,-2.9185411221046,0.432910507480727
0.7150285,-2.92303736923747,0.429155045233527
0.71752825,-2.92753158052351,0.425401648488795
0.720028,-2.93202375462996,0.42165031839901
0.72252775,-2.93651389025993,0.417901056078531
0.7250275,-2.94100198615227,0.414153862603762
0.72752725,-2.94548804108134,0.410408739013314
0.730027,-2.9499720538569,0.406665686308175
0.73252675,-2.95445402332392,0.402924705451876
0.7350265,-2.95893394836242,0.399185797370656
0.73752625,-2.96341182788731,0.395448962953633
0.740026,-2.96788766084822,0.391714203052969
0.74252575,-2.97236144622932,0.387981518484043
0.7450255,-2.97683318304918,0.384250910025617
0.74752525,-2.98130287036058,0.380522378420006
0.750025,-2.98577050725034,0.37679592437325
0.75252475,-2.99023609283918,0.373071548555285
0.7550245,-2.99469962628151,0.369349251600109
0.75752425,-2.99916110676529,0.365629034105961
0.760024,-3.00362053351186,0.361910896635487
0.76252375,-3.00807790577574,0.358194839715915
0.7650235,-3.01253322284452,0.354480863839226
0.76752325,-3.0169864840386,0.350768969462328
0.770023,-3.02143768871111,0.34705915700723
0.77252275,-3.02588683624768,0.343351426861211
0.7750225,-3.03033392606629,0.339645779377002
0.77752225,-3.0347789576171,0.33594221487295
0.780022,-3.03922193038226,0.332240733633201
0.78252175,-3.04366284387576,0.32854133590787
0.7850215,-3.04810169764324,0.324844021913215
0.78752125,-3.05253849126183,0.321148791831816
0.790021,-3.05697322433998,0.317455645812746
0.79252075,-3.06140589651726,0.313764583971749
0.7950205,-3.06583650746422,0.310075606391413
0.79752025,-3.0702650568822,0.306388713121351
0.80002,-3.07469154450315,0.302703904178368
0.80251975,-3.07911597008947,0.299021179546645
0.8050195,-3.08353833343383,0.295340539177912
0.80751925,-3.08795863435901,0.291661982991623
0.810019,-3.09237687271768,0.287985510875133
0.81251875,-3.0967930483923,0.284311122683876
0.8150185,-3.10120716129487,0.280638818241538
0.81751825,-3.10561921136682,0.276968597340236
0.820018,-3.11002919857877,0.273300459740694
0.82251775,-3.11443712293043,0.269634405172418
0.8250175,-3.11884298445037,0.265970433333875
0.82751725,-3.12324678319587,0.262308543892666
0.830017,-3.12764851925273,0.258648736485705
0.83251675,-3.13204819273511,0.254991010719395
0.8350165,-3.13644580378535,0.251335366169803
0.83751625,-3.14084135257382,0.247681802382838
0.840016,3.1379504678809,0.244030318874427
0.84251575,3.13355904299379,0.240380915130687
0.8450155,3.1291696796911,0.236733590608109
0.84751525,3.12478237769219,0.233088344733727
0.850015,3.12039713668928,0.229445176905296
0.85251475,3.11601395634762,0.22580408649147
0.8550145,3.11163283630568,0.222165072831974
0.85751425,3.10725377617529,0.21852813523778
0.860014,3.10287677554186,0.214893272991285
0.86251375,3.0985018339645,0.211260485346484
0.8650135,3.09412895097625,0.207629771529144
0.86751325,3.08975812608419,0.204001130736981
0.870013,3.08538935876967,0.200374562139834
0.87251275,3.08102264848845,0.196750064879837
0.8750125,3.07665799467087,0.193127638071597
0.87751225,3.07229539672204,0.189507280802364
0.880012,3.06793485402201,0.185888992132208
