"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
0.56575,-0.842348356478942,2.10966184147312
0.568,-0.851958338514774,2.09932801513096
0.57025,-0.86156921008932,2.08899367189443
0.5725,-0.871180966016259,2.07865881080572
0.57475,-0.88079360076089,2.0683234311137
0.577,-0.890407108441901,2.05798753227293
0.57925,-0.900021482833248,2.04765111394254
0.5815,-0.90963671736617,2.0373141759849
0.58375,-0.919252805131315,2.02697671846402
0.586,-0.928869738880985,2.01663874164379
0.58825,-0.938487511031485,2.006300245986
0.5905,-0.948106113665589,1.99596123214823
0.59275,-0.957725538535086,1.98562170098146
0.595,-0.967345777063431,1.97528165352763
0.59725,-0.976966820348469,1.96494109101703
0.5995,-0.986588659165226,1.95460001486551
0.60175,-0.996211283968757,1.9442584266717
0.604,-1.00583468489703,1.93391632821407
0.60625,-1.01545885177385,1.92357372144798
0.6085,-1.02508377411171,1.91323060850277
0.61075,-1.03470944111469,1.9028869916788
0.613,-1.04433584168124,1.8925428734446
0.61525,-1.05396296440684,1.88219825643418
0.6175,-1.06359079758648,1.87185314344446
0.61975,-1.07321932921694,1.86150753743295
0.622,-1.08284854699868,1.85116144151573
0.62425,-1.09247843833737,1.84081485896578
0.6265,-1.10210899034472,1.83046779321173
0.62875,-1.11174018983869,1.82012024783711
0.631,-1.12137202334266,1.80977222658011
0.63325,-1.13100447708327,1.79942373333391
0.6355,-1.14063753698673,1.78907477214757
0.63775,-1.15027118867286,1.77872534722743
0.64,-1.15990541744638,1.76837546293874
0.64225,-1.16954020828444,1.7580251238074
0.6445,-1.17917554581922,1.74767433452097
0.64675,-1.18881141431396,1.73732309992833
0.649,-1.19844779763007,1.72697142503627
0.65125,-1.20808467918207,1.71661931500069
0.6535,-1.21772204187574,1.70626677510901
0.65575,-1.22735986802274,1.69591381074778
0.658,-1.23699813922178,1.68556042734679
0.66025,-1.24663683619133,1.67520663028566
0.6625,-1.25627593853096,1.66485242473987
0.66475,-1.26591542437524,1.65449781542931
0.667,-1.27555526988192,1.64414280620571
0.66925,-1.28519544845785,1.63378739936841
0.6715,-1.29483592955721,1.62343159450696
0.67375,-1.30447667675852,1.6130753864852
0.676,-1.31411764457872,1.60271876179008
0.67825,-1.32375877298155,1.59236169157313
0.6805,-1.33339997748339,1.58200411750328
0.68275,-1.34304113048811,1.57164592057796
0.685,-1.35268202478912,1.56128684511289
0.68725,-1.36232230429459,1.55092628997563
0.6895,-1.37196139183171,1.54056266533518
0.69175,-1.3815993561948,1.5301916574837
0.694,-1.39125108240388,1.51981474184298
0.69625,-1.40093469353316,1.50947783230595
0.6985,-1.41057883164803,1.49913744224751
0.70075,-1.42021701128057,1.48878395681069
0.703,-1.42985736009877,1.47842662315332
0.70525,-1.43949927925819,1.468068024015
0.7075,-1.44914213675357,1.4577088759123
0.70975,-1.45878554700107,1.44734941163751
0.712,-1.46842924188819,1.43698971145111
0.71425,-1.47807299299509,1.42662979560903
0.7165,-1.48771659069718,1.41626965339943
0.71875,-1.49735987941409,1.40590925200398
0.721,-1.50700282377602,1.39554853774091
0.72325,-1.51664552916823,1.38518743421927
0.7255,-1.52628816449882,1.37482584056286
0.72775,-1.53593085029341,1.36446363528649
0.73,-1.54557360646199,1.35410069863519
0.73225,-1.55521636485055,1.3437369788722
0.7345,-1.56485899415906,1.33337263244393
0.73675,-1.57450129589972,1.3230081984014
0.739,-1.58414293721221,1.31264451500127
0.74125,-1.59378321771214,1.3022818412011
0.7435,-1.60342018140823,1.29191794438563
0.74575,-1.61304597453415,1.28154277703984
0.748,-1.62262786212604,1.27111968988703
0.75025,-1.6323391271917,1.26087760449442
0.7525,-1.64200812418095,1.25053028452833
0.75475,-1.65165313580951,1.24017101407154
0.757,-1.6612951036797,1.22981149583616
0.75925,-1.67093631251015,1.21945215845947
0.7615,-1.68057714029292,1.20909295072956
0.76375,-1.69021765238705,1.19873383648453
0.766,-1.6998578465215,1.18837480645275
0.76825,-1.70949770427076,1.17801586553142
0.7705,-1.71913720390704,1.16765702502779
0.77275,-1.72877632381554,1.15729829892088
0.775,-1.73841504331655,1.14693970216793
0.77725,-1.74805334274458,1.136581249966
0.7795,-1.7576912033297,1.12622295744828
0.78175,-1.76732860704642,1.11586483957423
0.784,-1.77696553647806,1.10550691110319
0.78625,-1.78660197470679,1.09514918660152
0.7885,-1.7962379052284,1.08479168046075
0.79075,-1.80587331188818,1.07443440691735
0.793,-1.81550817883419,1.06407738007029
0.79525,-1.82514249048486,1.05372061389544
0.7975,-1.83477623150856,1.04336412225668
0.79975,-1.84440938681325,1.0330079189142
0.802,-1.85404194154442,1.02265201753053
0.80425,-1.86367388108998,1.01229643167465
0.8065,-1.87330519109019,1.00194117482472
0.80875,-1.88293585745129,0.991586260369672
0.811,-1.8925658663609,0.981231701609996
0.81325,-1.90219520430403,0.970877511757777
0.8155,-1.911823858078,0.960523703936294
0.81775,-1.9214518148056,0.950170291179187
0.82,-1.93107906194561,0.939817286429307
0.82225,-1.94070558730052,0.929464702537314
0.8245,-1.95033137902158,0.919112552260066
0.82675,-1.95995642561126,0.908760848258836
0.829,-1.96958071592393,0.898409603097389
0.83125,-1.97920423916511,0.888058829239939
0.8335,-1.98882698488995,0.877708539048994
0.83575,-1.9984489430014,0.867358744783121
0.838,-2.00807010374857,0.85700945859463
0.84025,-2.01769045772544,0.846660692527189
0.8425,-2.02730999587022,0.836312458513385
0.84475,-2.03692870946532,0.825964768372223
0.847,-2.04654659013807,0.815617633806594
0.84925,-2.05616362986203,0.805271066400698
0.8515,-2.06577982095888,0.794925077617432
0.85375,-2.07539515610069,0.784579678795759
0.856,-2.08500962831264,0.774234881148049
0.85825,-2.09462323097578,0.763890695757405
0.8605,-2.10423595783012,0.75354713357498
0.86275,-2.11384780297757,0.743204205417278
0.865,-2.123458760885,0.732861921963464
0.86725,-2.13306882638705,0.722520293752663
0.8695,-2.14267799468898,0.712179331181264
0.87175,-2.15228626136917,0.701839044500241
0.874,-2.16189362238153,0.691499443812476
0.87625,-2.17150007405765,0.681160539070097
0.8785,-2.18110561310874,0.670822340071839
0.88075,-2.19071023662732,0.660484856460419
0.883,-2.20031394208867,0.650148097719941
0.88525,-2.20991672735207,0.639812073173318
0.8875,-2.21951859066182,0.62947679197973
0.88975,-2.22911953064798,0.61914226313211
0.892,-2.23871954632694,0.608808495454664
0.89425,-2.24831863710178,0.598475497600424
0.8965,-2.25791680276243,0.588143278048841
0.89875,-2.26751404348557,0.577811845103415
0.901,-2.27711035983444,0.56748120688937
0.90325,-2.28670575275839,0.557151371351365
0.9055,-2.2963002235923,0.54682234625126
0.90775,-2.3058937740558,0.536494139165917
0.91,-2.31548640625236,0.526166757485055
0.91225,-2.32507812266817,0.515840208409154
0.9145,-2.33466892617093,0.505514498947408
0.91675,-2.34425882000843,0.495189635915731
0.919,-2.35384780780703,0.484865625934812
0.92125,-2.36343589356996,0.474542475428229
0.9235,-2.37302308167554,0.464220190620617
0.92575,-2.38260937687515,0.453898777535889
0.928,-2.39219478429124,0.443578241995515
0.93025,-2.40177930941501,0.433258589616865
0.9325,-2.41136295810412,0.422939825811598
0.93475,-2.42094573658022,0.412621955784125
0.937,-2.43052765142631,0.402304984530119
0.93925,-2.44010870958403,0.391988916835094
0.9415,-2.44968891835082,0.381673757273046
0.94375,-2.45926828537695,0.371359510205148
0.946,-2.46884681866245,0.361046179778514
0.94825,-2.47842452655384,0.350733769925026
0.9505,-2.4880014177409,0.34042228436022
0.95275,-2.49757750125315,0.330111726582241
0.955,-2.50715278645635,0.319802099870852
0.95725,-2.51672728304878,0.309493407286525
0.9595,-2.52630100105753,0.299185651669576
0.96175,-2.53587395083452,0.288878835639382
0.964,-2.54544614305256,0.278572961593649
0.96625,-2.55501758870121,0.268268031707754
0.9685,-2.56458829908254,0.257964047934152
0.97075,-2.57415828580681,0.24766101200184
0.973,-2.58372756078802,0.237358925415896
0.97525,-2.59329613623939,0.227057789457078
0.9775,-2.60286402466864,0.216757605181485
0.97975,-2.61243123887329,0.206458373420295
0.982,-2.62199779193576,0.196160094779548
0.98425,-2.6315636972184,0.185862769640017
0.9865,-2.64112896835846,0.175566398157124
0.98875,-2.65069361926288,0.165270980260933
0.991,-2.66025766410301,0.154976515656198
0.99325,-2.66982111730928,0.144683003822481
0.9955,-2.67938399356573,0.134390444014333
0.99775,-2.68894630780441,0.124098835261532
1,-2.69850807519975,0.113808176369395
